Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-01-22 08:14:52;"Morning Workout";"Seated Row (Machine)";4;40;kg;10;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Seated Row (Machine)";5;45;kg;10;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Pullover (Dumbbell)";1;24;kg;10;;;;0;"";;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Pullover (Dumbbell)";2;22;kg;9;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Pullover (Dumbbell)";3;22;kg;9;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Pullover (Dumbbell)";4;22;kg;9;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Lat Pulldown (Cable)";1;75;kg;10;;;;0;"";;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Lat Pulldown (Cable)";2;75;kg;6;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Back Extension";1;0;kg;23;;;;0;"";;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Back Extension";2;0;kg;16;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Standing Calf Raise (Machine)";1;105;kg;10;;;;0;"";;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Standing Calf Raise (Machine)";2;114;kg;10;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Standing Calf Raise (Machine)";3;114;kg;10;;;;0;;;15h 49m
2022-01-22 08:14:52;"Morning Workout";"Standing Calf Raise (Machine)";4;114;kg;10;;;;0;;;15h 49m
2022-01-24 09:20:22;"Morning Workout";"Decline Bench Press (Dumbbell)";1;26;kg;8;;;;0;"";"";3h 4m
2022-01-24 09:20:22;"Morning Workout";"Decline Bench Press (Dumbbell)";2;30;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Decline Bench Press (Dumbbell)";3;30;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Decline Bench Press (Dumbbell)";4;30;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Incline Bench Press (Barbell)";1;40;kg;12;;;;0;"";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Incline Bench Press (Barbell)";2;70;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Incline Bench Press (Barbell)";3;70;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Incline Bench Press (Barbell)";4;70;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Reverse Fly (Machine)";1;47;kg;15;;;;0;"";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Reverse Fly (Machine)";2;40;kg;15;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Reverse Fly (Machine)";3;40;kg;15;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Reverse Fly (Machine)";4;33;kg;15;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Chest Dip";1;;;8;;;;0;"";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Chest Dip";2;;;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Chest Dip";3;;;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Chest Dip";4;;;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Chest Fly";1;96;kg;8;;;;0;"";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Chest Fly";2;96;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Chest Fly";3;103;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Lateral Raise (Dumbbell)";1;10;kg;10;;;;0;"";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Lateral Raise (Dumbbell)";2;10;kg;10;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Lateral Raise (Dumbbell)";3;10;kg;10;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Stretching";1;;;;;;km;30;"";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Stretching";2;;;;;;km;30;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";1;26.25;kg;10;;;;0;"Rope handles";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";2;31.25;kg;8;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";3;28;kg;9;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Skullcrusher (Barbell)";1;40;kg;10;;;;0;"";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Skullcrusher (Barbell)";2;40;kg;10;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Skullcrusher (Barbell)";3;40;kg;10;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Cable Crunch";1;41;kg;10;;;;0;"";;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Cable Crunch";2;43;kg;10;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Cable Crunch";3;41;kg;10;;;;0;;;3h 4m
2022-01-24 09:20:22;"Morning Workout";"Cable Crunch";4;41;kg;10;;;;0;;;3h 4m
2022-01-25 08:49:45;"Morning Workout";"Lying Leg Curl (Machine)";1;42;kg;10;;;;0;"";"";3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lying Leg Curl (Machine)";2;56;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lying Leg Curl (Machine)";3;63;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lying Leg Curl (Machine)";4;63;kg;5;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lying Leg Curl (Machine)";5;56;kg;4;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lying Leg Curl (Machine)";6;56;kg;9;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Squat (Machine)";1;75;kg;10;;;;0;"";;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Squat (Machine)";2;85;kg;8;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Squat (Machine)";3;95;kg;8;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Squat (Machine)";4;95;kg;8;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Squat (Machine)";5;95;kg;8;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lunge (Smith Machine)";1;30;kg;10;;;;0;"";;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lunge (Smith Machine)";2;30;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lunge (Smith Machine)";3;30;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lunge (Smith Machine)";4;20;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Lunge (Smith Machine)";5;20;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Leg Press";1;120;kg;30;;;;0;"";;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Leg Press";2;120;kg;30;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Leg Press";3;120;kg;30;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Stiff Leg Deadlift (Barbell)";1;80;kg;10;;;;0;"";;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Stiff Leg Deadlift (Barbell)";2;100;kg;8;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Stiff Leg Deadlift (Barbell)";3;100;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Stiff Leg Deadlift (Barbell)";4;100;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Stiff Leg Deadlift (Barbell)";5;100;kg;10;;;;0;;;3h 3m
2022-01-25 08:49:45;"Morning Workout";"Stiff Leg Deadlift (Barbell)";6;100;kg;10;;;;0;;;3h 3m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Cable)";1;20;kg;10;;;;0;"";"";3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Cable)";2;27;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Cable)";3;34;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Cable)";4;37.5;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Cable)";5;37.5;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Cable)";6;37.5;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Row (Smith Machine)";1;9;kg;10;;;;0;"";;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Row (Smith Machine)";2;8;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Row (Smith Machine)";3;69;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Row (Smith Machine)";4;69;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Row (Smith Machine)";5;69;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Row (Smith Machine)";6;69;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Row (Smith Machine)";7;49;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Row (Smith Machine)";8;29;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Pullover (Dumbbell)";1;24;kg;10;;;;0;"";;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Pullover (Dumbbell)";2;24;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Pullover (Dumbbell)";3;24;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Pullover (Dumbbell)";4;24;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Pullover (Dumbbell)";5;22;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Machine)";1;35;kg;8;;;;0;"";;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Machine)";2;40;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Machine)";3;40;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Machine)";4;40;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Machine)";5;35;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Seated Row (Machine)";6;30;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Hanging Leg Raise";1;0;kg;12;;;;0;"";;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Hanging Leg Raise";2;0;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Hanging Leg Raise";3;0;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Hanging Leg Raise";4;0;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Hanging Leg Raise";5;0;kg;8;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Standing Calf Raise (Machine)";1;95;kg;10;;;;0;"";;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Standing Calf Raise (Machine)";2;95;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Standing Calf Raise (Machine)";3;95;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Standing Calf Raise (Machine)";4;95;kg;10;;;;0;;;3h 4m
2022-01-26 09:11:45;"Morning Workout";"Standing Calf Raise (Machine)";5;95;kg;10;;;;0;;;3h 4m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";1;35;kg;10;;;;0;"";"";5h 16m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";2;40;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";3;40;kg;5;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";4;40;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";5;40;kg;5;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";6;40;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";7;40;kg;5;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";8;40;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Bicep Curl (Barbell)";9;40;kg;5;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Extension";1;16.25;kg;11;;;;0;"Single handles reverese grip";;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Extension";2;26.25;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Extension";3;26;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Extension";4;26;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Extension";5;26;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Extension";6;23.75;kg;5;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Extension";7;21.25;kg;5;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Hammer Curl (Dumbbell)";1;14;kg;10;;;;0;"";;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Hammer Curl (Dumbbell)";2;14;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Hammer Curl (Dumbbell)";3;14;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Hammer Curl (Dumbbell)";4;14;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Hammer Curl (Dumbbell)";5;12;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Skullcrusher (Dumbbell)";1;14;kg;8;;;;0;"";;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Skullcrusher (Dumbbell)";2;16;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Skullcrusher (Dumbbell)";3;18;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Skullcrusher (Dumbbell)";4;18;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Skullcrusher (Dumbbell)";5;18;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Skullcrusher (Dumbbell)";6;16;kg;8;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Preacher Curl (Dumbbell)";1;14;kg;8;;;;0;"";;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Preacher Curl (Dumbbell)";2;14;kg;12;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";1;120;kg;10;;;;0;"Dropset";;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";2;100;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Triceps Pushdown (Cable - Straight Bar)";3;100;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Sit Up";1;0;kg;12;;;;0;"";;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Sit Up";2;0;kg;12;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Sit Up";3;0;kg;12;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Sit Up";4;0;kg;12;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Knee Raise (Captain's Chair)";1;0;kg;9;;;;0;"";;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Knee Raise (Captain's Chair)";2;0;kg;9;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Knee Raise (Captain's Chair)";3;0;kg;9;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Knee Raise (Captain's Chair)";4;0;kg;9;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";1;105;kg;10;;;;0;"";;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";2;105;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";3;95;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";4;95;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";5;85;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";6;85;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";7;85;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";8;85;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";9;75;kg;10;;;;0;;;5h 16m
2022-01-27 08:00:39;"Morning Workout";"Standing Calf Raise (Machine)";10;75;kg;10;;;;0;;;5h 16m
2022-01-28 08:06:34;"Morning Workout";"Reverse Fly (Machine)";1;26;kg;10;;;;0;"";"";2h 1m
2022-01-28 08:06:34;"Morning Workout";"Reverse Fly (Machine)";2;33;kg;10;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Reverse Fly (Machine)";3;61;kg;30;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Reverse Fly (Machine)";4;61;kg;30;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Reverse Fly (Machine)";5;61;kg;30;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Press (Machine)";1;45;kg;10;;;;0;"";;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Press (Machine)";2;50;kg;7;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Press (Machine)";3;50;kg;3;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Press (Machine)";4;50;kg;6;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Press (Machine)";5;50;kg;3;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Press (Machine)";6;50;kg;5;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Press (Machine)";7;45;kg;4;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Fly (Dumbbell)";1;14;kg;9;;;;0;"";;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Fly (Dumbbell)";2;14;kg;9;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Fly (Dumbbell)";3;14;kg;9;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Fly (Dumbbell)";4;14;kg;9;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Dip";1;40;kg;10;;;;0;"Assist";;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Dip";2;40;kg;10;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Dip";3;40;kg;10;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Chest Dip";4;40;kg;10;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Lateral Raise (Dumbbell)";1;10;kg;10;;;;0;"";;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Lateral Raise (Dumbbell)";2;10;kg;10;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Lateral Raise (Dumbbell)";3;10;kg;10;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Lateral Raise (Dumbbell)";4;10;kg;10;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Cable Crunch";1;41;kg;12;;;;0;"";;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Cable Crunch";2;43;kg;12;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Cable Crunch";3;43;kg;12;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Cable Crunch";4;43;kg;12;;;;0;;;2h 1m
2022-01-28 08:06:34;"Morning Workout";"Cable Crunch";5;43;kg;11;;;;0;;;2h 1m
2022-01-29 08:14:36;"Morning Workout";"Lat Pulldown (Cable)";1;75;kg;10;;;;0;"";"";6h 18m
2022-01-29 08:14:36;"Morning Workout";"Lat Pulldown (Cable)";2;85;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Lat Pulldown (Cable)";3;85;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Lat Pulldown (Cable)";4;85;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Lat Pulldown (Cable)";5;85;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Machine)";1;25;kg;10;;;;0;"";;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Machine)";2;35;kg;12;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Machine)";3;40;kg;12;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Machine)";4;40;kg;12;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Machine)";5;35;kg;12;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Pullover (Dumbbell)";1;24;kg;10;;;;0;"";;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Pullover (Dumbbell)";2;26;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Pullover (Dumbbell)";3;26;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Pullover (Dumbbell)";4;26;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Cable)";1;34;kg;8;;;;0;"";;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Cable)";2;37.5;kg;8;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Cable)";3;37.5;kg;8;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Row (Cable)";4;37.5;kg;8;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Back Extension";1;0;kg;25;;;;0;"";;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Back Extension";2;0;kg;20;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Back Extension";3;0;kg;20;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Back Extension";4;0;kg;23;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";1;105;kg;10;;;;0;"10 full 
10 partial
10s hold";;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";2;105;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";3;105;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";4;105;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";5;95;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";6;95;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";7;95;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";8;95;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";9;95;kg;10;;;;0;;;6h 18m
2022-01-29 08:14:36;"Morning Workout";"Seated Calf Raise (Machine)";10;95;kg;10;;;;0;;;6h 18m
2022-01-31 08:54:57;"Morning Workout";"Incline Bench Press (Dumbbell)";1;20;kg;10;;;;0;"";"";3h 33m
2022-01-31 08:54:57;"Morning Workout";"Incline Bench Press (Dumbbell)";2;24;kg;10;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Incline Bench Press (Dumbbell)";3;30;kg;8;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Incline Bench Press (Dumbbell)";4;34;kg;8;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Incline Bench Press (Dumbbell)";5;36;kg;8;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Incline Bench Press (Dumbbell)";6;36;kg;7;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Bench Press (Barbell)";1;80;kg;5;;;;0;"";;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Bench Press (Barbell)";2;80;kg;5;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Bench Press (Barbell)";3;80;kg;5;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Bench Press (Barbell)";4;80;kg;5;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Chest Fly (Dumbbell)";1;14;kg;8;;;;0;"";;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Chest Fly (Dumbbell)";2;14;kg;8;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Chest Fly (Dumbbell)";3;14;kg;10;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Chest Fly (Dumbbell)";4;14;kg;10;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Chest Dip";1;0;kg;8;;;;0;"";;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Chest Dip";2;0;kg;8;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Chest Dip";3;0;kg;8;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Chest Dip";4;0;kg;8;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Reverse Fly (Machine)";1;47;kg;12;;;;0;"";;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Reverse Fly (Machine)";2;54;kg;10;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Reverse Fly (Machine)";3;61;kg;30;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Reverse Fly (Machine)";4;61;kg;30;;;;0;;;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Lateral Raise (Dumbbell)";1;10;kg;12;;;;0;"";;3h 33m
2022-01-31 08:54:57;"Morning Workout";"Lateral Raise (Dumbbell)";2;12;kg;12;;;;0;;;3h 33m
